"index","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259","V260","V261","V262","V263","V264","V265","V266","V267","V268","V269","V270","V271","V272","V273","V274","V275","V276","V277","V278","V279","V280","V281","V282","V283","V284","V285","V286","V287","V288","V289","V290","V291","V292","V293","V294","V295","V296","V297","V298","V299","V300","V301","V302","V303","V304","V305","V306","V307","V308","V309","V310","V311","V312","V313","V314","V315","V316","V317","V318","V319","V320","V321","V322","V323","V324","V325","V326","V327","V328","V329","V330","V331","V332","V333","V334","V335","V336","V337","V338","V339","V340","V341","V342","V343","V344","V345","V346","V347","V348","V349","V350","V351","V352","V353","V354","V355","V356","V357","V358","V359","V360","V361","V362","V363","V364","V365","V366","V367","V368","V369","V370","V371"
"11",0,16.672,35.594,53.844,71.969,90.188,108.359,126.547,144.719,162.906,180.938,199.125,217.344,235.547,253.766,272.016,290.234,308.391,326.625,344.813,362.984,381.078,399.25,417.344,435.5,453.766,471.969,490.297,508.422,526.656,544.828,563.047,581.281,599.453,617.625,635.906,654.063,672.328,690.531,708.797,727.078,745.344,763.531,781.828,800.156,818.406,836.719,855.063,873.359,891.672,909.953,928.406,946.797,965.094,983.297,1001.641,1020.047,1038.406,1056.828,1075.203,1093.594,1111.969,1130.391,1148.75,1167.141,1185.609,1203.969,1222.422,1240.75,1259.25,1277.828,1296.344,1314.766,1333.188,1351.641,1370.109,1388.578,1407.125,1425.563,1444.078,1462.531,1481.031,1499.563,1518.125,1536.703,1555.25,1573.797,1592.484,1611.266,1629.953,1648.547,1667.234,1685.828,1704.516,1723.125,1741.797,1760.406,1779.109,1797.797,1816.469,1835.109,1853.906,1872.625,1891.344,1910.125,1928.844,1947.516,1966.313,1984.953,2003.688,2022.406,2041.266,2060.156,2079.125,2097.984,2116.766,2135.641,2154.453,2173.344,2192.281,2211.109,2230.109,2249.063,2267.922,2286.859,2305.844,2324.891,2343.875,2362.859,2381.859,2400.984,2419.938,2438.984,2458.031,2477,2496.297,2515.438,2534.5,2553.813,2572.891,2592.094,2611.266,2630.406,2649.484,2668.641,2687.891,2707.094,2726.375,2745.734,2764.875,2784.328,2803.609,2822.906,2842.188,2861.484,2880.953,2900.266,2919.672,2939.156,2958.609,2977.922,2997.344,3016.75,3036.141,3055.719,3075.172,3094.563,3114.063,3133.484,3153.016,3172.484,3191.984,3211.547,3231.25,3250.875,3270.609,3290.234,3310.016,3329.781,3349.5,3369.375,3389.234,3409.297,3429.344,3449.422,3469.563,3489.828,3510.078,3530.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12",0,16.797,35.735,53.922,72.125,90.313,108.469,126.688,144.844,162.953,181.25,199.578,217.75,235.922,254,272.125,290.313,308.532,326.657,344.766,362.953,381.078,399.203,417.438,435.61,453.86,472.188,490.36,508.578,526.797,544.907,563.11,581.375,599.688,618.047,636.282,654.563,672.86,691.172,709.391,727.563,745.907,764.172,782.469,800.688,819,837.375,855.578,873.766,892.125,910.5,928.797,947.094,965.297,983.594,1001.86,1020.188,1038.703,1057.047,1075.438,1093.719,1112,1130.36,1148.688,1167.11,1185.516,1203.844,1222.25,1240.594,1258.953,1277.422,1295.922,1314.438,1332.844,1351.344,1369.813,1388.266,1406.688,1425.188,1443.782,1462.313,1480.86,1499.438,1518,1536.547,1555.11,1573.688,1592.328,1610.922,1629.469,1648.219,1666.891,1685.407,1704.094,1722.813,1741.532,1760.141,1778.86,1797.485,1816.125,1834.766,1853.469,1872.172,1890.922,1909.782,1928.563,1947.485,1966.203,1985.094,2003.813,2022.594,2041.438,2060.235,2079.188,2098.078,2116.86,2135.688,2154.657,2173.516,2192.5,2211.438,2230.407,2249.282,2268.235,2287.141,2306.063,2325.016,2344.094,2363.188,2382.219,2401.203,2420.313,2439.344,2458.391,2477.407,2496.578,2515.641,2534.719,2553.797,2572.953,2592.125,2611.36,2630.485,2649.75,2668.86,2688.016,2707.297,2726.594,2745.782,2765.032,2784.344,2803.563,2822.875,2842.203,2861.563,2881.032,2900.422,2919.797,2939.25,2958.735,2978.032,2997.438,3016.766,3036.25,3055.75,3075.344,3094.86,3114.313,3133.875,3153.438,3172.969,3192.485,3212.094,3231.688,3251.313,3271.016,3290.844,3310.657,3330.485,3350.407,3370.328,3390.282,3410.266,3430.375,3450.594,3470.86,3491.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13",0,16.75,35.656,53.844,71.938,90.094,108.281,126.406,144.5,162.609,180.828,198.969,217.156,235.344,253.516,271.688,289.906,308.094,326.25,344.484,362.672,380.891,399.063,417.188,435.406,453.609,471.766,489.984,508.172,526.406,544.703,562.906,581.297,599.469,617.797,636.078,654.359,672.484,690.719,708.938,727.156,745.469,763.734,782.094,800.344,818.656,836.969,855.328,873.719,891.984,910.266,928.594,946.906,965.234,983.578,1001.938,1020.313,1038.656,1057.094,1075.625,1093.969,1112.375,1130.75,1149.281,1167.625,1186.188,1204.5,1222.922,1241.344,1259.672,1278.016,1296.5,1315,1333.5,1351.906,1370.422,1388.859,1407.375,1425.938,1444.469,1462.969,1481.578,1500.063,1518.688,1537.297,1555.969,1574.531,1592.953,1611.641,1630.203,1648.734,1667.359,1685.844,1704.609,1723.297,1742.078,1760.781,1779.547,1798.156,1816.813,1835.563,1854.281,1873.063,1891.766,1910.516,1929.266,1947.953,1966.734,1985.438,2004.297,2023.125,2041.922,2060.656,2079.469,2098.25,2117.141,2135.891,2154.719,2173.734,2192.563,2211.391,2230.328,2249.203,2268.188,2287.094,2306.016,2324.938,2344.031,2363.188,2382.25,2401.234,2420.188,2439.188,2458.281,2477.25,2496.344,2515.359,2534.438,2553.547,2572.734,2591.891,2610.953,2630.266,2649.406,2668.609,2687.766,2706.984,2726.109,2745.438,2764.609,2783.813,2803.125,2822.516,2841.781,2861.063,2880.453,2899.875,2919.172,2938.531,2957.953,2977.25,2996.719,3016.203,3035.672,3055.172,3074.688,3094.266,3113.75,3133.359,3152.906,3172.469,3192.109,3211.844,3231.641,3251.188,3270.813,3290.578,3310.344,3330.125,3349.906,3369.828,3389.656,3409.75,3429.906,3450.109,3470.281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"14",0,16.687,35.594,53.75,71.891,90.016,108.094,126.312,144.453,162.672,180.812,198.953,217.031,235.219,253.344,271.594,289.766,307.969,326.172,344.266,362.516,380.719,398.828,417.109,435.281,453.484,471.672,489.844,508,526.156,544.391,562.578,580.781,598.906,617.031,635.234,653.516,671.703,689.891,708.125,726.453,744.828,763.187,781.531,799.922,818.156,836.5,854.781,873.094,891.422,909.766,928.047,946.297,964.734,983.078,1001.391,1019.719,1038.047,1056.406,1074.734,1093.109,1111.437,1129.859,1148.406,1166.828,1185.312,1203.703,1222.062,1240.437,1258.891,1277.359,1295.812,1314.25,1332.656,1351.187,1369.781,1388.219,1406.641,1425.078,1443.641,1462.094,1480.703,1499.125,1517.687,1536.344,1554.937,1573.484,1592.062,1610.641,1629.203,1647.875,1666.391,1685.187,1703.937,1722.547,1741.187,1759.812,1778.484,1797.078,1815.969,1834.687,1853.391,1872.172,1890.875,1909.625,1928.406,1947.156,1965.922,1984.766,2003.516,2022.312,2041.156,2060.062,2078.844,2097.719,2116.5,2135.422,2154.312,2173.094,2191.984,2210.906,2229.734,2248.547,2267.516,2286.437,2305.359,2324.453,2343.531,2362.516,2381.406,2400.312,2419.328,2438.344,2457.375,2476.531,2495.687,2514.75,2533.844,2552.937,2572.062,2591.187,2610.266,2629.453,2648.703,2667.969,2687.203,2706.375,2725.609,2744.891,2764.234,2783.516,2802.812,2822.094,2841.437,2860.828,2880.234,2899.578,2919.062,2938.406,2957.766,2977.156,2996.594,3016.078,3035.531,3054.937,3074.484,3094,3113.594,3133.141,3152.641,3172.234,3191.891,3211.5,3231.109,3250.641,3270.312,3290.141,3309.922,3329.797,3349.828,3369.672,3389.609,3409.656,3429.641,3449.844,3470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"15",0,16.688,35.641,53.969,72.047,90.203,108.281,126.359,144.547,162.75,180.859,199.063,217.281,235.422,253.484,271.703,289.828,308.063,326.219,344.344,362.578,380.75,398.938,417.047,435.281,453.531,471.75,489.906,507.984,526.219,544.438,562.766,581.016,599.172,617.359,635.516,653.734,671.938,690.156,708.328,726.531,744.859,763.109,781.438,799.797,818.125,836.406,854.734,873.094,891.438,909.844,928.234,946.578,964.984,983.328,1001.688,1020.047,1038.406,1056.766,1075.172,1093.594,1111.969,1130.313,1148.813,1167.234,1185.578,1203.891,1222.203,1240.625,1259.031,1277.484,1295.969,1314.469,1333,1351.516,1370,1388.391,1406.938,1425.359,1443.844,1462.344,1480.953,1499.438,1517.891,1536.406,1554.922,1573.547,1592.109,1610.641,1629.219,1647.813,1666.297,1684.953,1703.672,1722.344,1741.078,1759.672,1778.328,1797.125,1815.844,1834.531,1853.281,1872.016,1890.609,1909.328,1928.078,1946.828,1965.656,1984.453,2003.422,2022.359,2041.25,2060.031,2078.859,2097.656,2116.563,2135.359,2154.25,2173.156,2192.063,2210.953,2229.906,2249,2267.922,2286.828,2305.797,2324.734,2343.719,2362.688,2381.625,2400.563,2419.672,2438.656,2457.828,2476.953,2496.078,2515.188,2534.391,2553.484,2572.563,2591.813,2610.906,2629.969,2649.172,2668.313,2687.5,2706.781,2726.109,2745.359,2764.672,2783.984,2803.375,2822.703,2841.891,2861.281,2880.703,2900.063,2919.469,2938.781,2958.188,2977.594,2997.016,3016.516,3035.969,3055.453,3074.984,3094.438,3114,3133.516,3153.016,3172.594,3192.297,3211.922,3231.484,3251.063,3270.859,3290.563,3310.422,3330.219,3350.078,3370.094,3390.109,3410.094,3430.156,3450.297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"16",0,16.844,35.782,54,72.141,90.25,108.453,126.516,144.703,162.797,181.078,199.219,217.422,235.641,253.797,272,290.157,308.344,326.532,344.75,362.922,381.063,399.282,417.5,435.782,453.938,472.266,490.625,508.797,527.016,545.203,563.391,581.657,599.891,618.078,636.328,654.578,672.907,691.188,709.516,727.735,745.922,764.297,782.516,800.813,818.985,837.219,855.5,873.672,892.141,910.5,928.735,947.078,965.391,983.657,1001.922,1020.375,1038.719,1057.11,1075.5,1093.828,1112.219,1130.594,1148.953,1167.328,1185.891,1204.25,1222.578,1240.985,1259.328,1277.75,1296.219,1314.766,1333.172,1351.547,1370.063,1388.453,1406.875,1425.438,1443.985,1462.516,1481.063,1499.516,1518,1536.453,1555.032,1573.657,1592.235,1610.797,1629.375,1647.86,1666.453,1685.016,1703.594,1722.188,1740.907,1759.5,1778.172,1796.766,1815.453,1834.125,1852.75,1871.375,1890.188,1908.938,1927.688,1946.438,1965.188,1983.938,2002.875,2021.75,2040.532,2059.36,2078.313,2097.063,2115.782,2134.563,2153.485,2172.297,2191.25,2210.094,2228.953,2247.828,2266.75,2285.703,2304.672,2323.75,2342.813,2361.719,2380.86,2399.953,2418.953,2437.907,2456.938,2476.047,2495.11,2514.235,2533.297,2552.407,2571.407,2590.532,2609.75,2629.047,2648.328,2667.594,2686.719,2706.032,2725.25,2744.453,2763.703,2782.985,2802.313,2821.563,2840.766,2860.125,2879.422,2898.735,2918.172,2937.453,2956.828,2976.235,2995.578,3015,3034.407,3053.813,3073.266,3092.907,3112.547,3132.141,3151.875,3171.5,3191.172,3210.735,3230.391,3249.985,3269.766,3289.672,3309.453,3329.328,3349.297,3369.172,3389.141,3409.188,3429.407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"17",0,16.734,35.672,53.797,72.016,90.141,108.359,126.484,144.594,162.703,180.797,198.984,217.203,235.375,253.594,271.859,290.109,308.313,326.531,344.734,363.016,381.156,399.313,417.531,435.828,454.156,472.313,490.484,508.547,526.734,544.906,563.125,581.469,599.641,617.984,636.281,654.5,672.797,691.109,709.328,727.672,745.859,764.109,782.422,800.625,819,837.328,855.563,873.891,892.219,910.625,928.813,947.078,965.344,983.75,1002.141,1020.547,1038.813,1057.219,1075.578,1093.984,1112.344,1130.734,1149.109,1167.484,1185.906,1204.391,1222.922,1241.313,1259.688,1278.094,1296.625,1314.953,1333.391,1351.875,1370.297,1388.672,1407.203,1425.75,1444.203,1462.688,1481.266,1499.781,1518.344,1536.906,1555.563,1574.234,1592.813,1611.344,1630.016,1648.656,1667.297,1685.984,1704.594,1723.156,1741.797,1760.484,1779.188,1797.906,1816.688,1835.375,1854.172,1872.906,1891.609,1910.406,1929.125,1947.922,1966.625,1985.344,2004.109,2022.969,2041.766,2060.594,2079.359,2098.172,2117.031,2135.766,2154.5,2173.406,2192.266,2211.078,2229.984,2248.922,2267.703,2286.578,2305.531,2324.438,2343.391,2362.422,2381.297,2400.328,2419.391,2438.484,2457.578,2476.578,2495.609,2514.688,2533.813,2552.969,2572.188,2591.516,2610.578,2629.703,2648.969,2668.109,2687.313,2706.688,2725.906,2745.156,2764.422,2783.734,2803.156,2822.422,2841.766,2861.031,2880.344,2899.703,2918.984,2938.344,2957.703,2977.063,2996.563,3015.906,3035.328,3054.75,3074.266,3093.75,3113.188,3132.734,3152.313,3171.938,3191.516,3211.156,3230.781,3250.438,3270.266,3290.109,3309.922,3329.719,3349.641,3369.406,3389.5,3409.484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"18",0,16.75,35.656,53.781,72.047,90.219,108.422,126.609,144.828,163,181.156,199.359,217.531,235.719,253.89,272,290.156,308.437,326.437,344.672,362.812,380.984,399.125,417.422,435.656,453.89,472.125,490.422,508.609,526.844,545.109,563.265,581.422,599.656,617.844,636.219,654.562,672.89,691.125,709.515,727.703,745.937,764.219,782.531,800.703,819.015,837.375,855.625,873.953,892.265,910.672,929.047,947.375,965.672,984.109,1002.484,1020.859,1039.203,1057.594,1076,1094.344,1112.656,1130.969,1149.281,1167.703,1186.187,1204.594,1222.953,1241.469,1259.89,1278.25,1296.594,1315.172,1333.656,1352.265,1370.828,1389.375,1407.828,1426.328,1444.859,1463.422,1481.953,1500.469,1519.047,1537.64,1556.172,1574.844,1593.453,1612.062,1630.625,1649.14,1667.734,1686.406,1704.984,1723.562,1742.219,1760.828,1779.5,1798.172,1816.781,1835.437,1854.125,1872.734,1891.406,1910.156,1928.89,1947.672,1966.39,1985.14,2004.047,2022.844,2041.719,2060.453,2079.187,2098.062,2116.844,2135.765,2154.64,2173.406,2192.328,2211.25,2230.265,2249.14,2268.187,2287.14,2306.062,2325.14,2344.25,2363.265,2382.281,2401.234,2420.281,2439.406,2458.515,2477.64,2496.844,2515.844,2534.937,2553.953,2573.125,2592.219,2611.5,2630.656,2649.765,2668.922,2688.14,2707.234,2726.484,2745.656,2764.89,2784.14,2803.5,2822.812,2842.187,2861.609,2880.969,2900.297,2919.625,2939.062,2958.375,2977.765,2997.187,3016.672,3036.078,3055.594,3075.062,3094.437,3113.937,3133.484,3153.078,3172.703,3192.39,3211.937,3231.515,3251.094,3270.812,3290.672,3310.5,3330.344,3350.203,3370.39,3390.422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"19",0,16.719,35.641,53.906,72.063,90.25,108.625,126.797,144.969,163.156,181.234,199.391,217.578,235.719,253.922,272.094,290.25,308.469,326.672,344.797,362.922,381.047,399.234,417.328,435.594,453.781,471.938,490.156,508.328,526.516,544.688,563.078,581.234,599.438,617.641,635.859,654.188,672.422,690.719,709.078,727.281,745.469,763.688,781.953,800.266,818.516,836.766,855.125,873.391,891.797,910.094,928.406,946.813,965.219,983.563,1001.797,1020.078,1038.438,1056.766,1075.109,1093.391,1111.703,1130.078,1148.5,1167,1185.438,1203.766,1222.172,1240.516,1258.906,1277.469,1295.828,1314.188,1332.625,1351.141,1369.516,1388.063,1406.531,1424.984,1443.563,1462.094,1480.656,1499.219,1517.703,1536.25,1554.797,1573.375,1591.984,1610.641,1629.188,1647.828,1666.609,1685.297,1703.938,1722.531,1741.094,1759.719,1778.281,1796.938,1815.531,1834.25,1853,1871.891,1890.656,1909.406,1928.25,1946.953,1965.641,1984.484,2003.313,2022.156,2040.938,2059.75,2078.531,2097.344,2116.219,2135.172,2154.078,2172.984,2191.922,2210.828,2229.766,2248.75,2267.734,2286.688,2305.625,2324.75,2343.688,2362.641,2381.656,2400.688,2419.719,2438.75,2457.703,2476.781,2495.828,2514.922,2533.984,2553.094,2572.281,2591.516,2610.609,2629.75,2648.938,2668.078,2687.344,2706.672,2725.938,2745.203,2764.516,2783.828,2803.094,2822.391,2841.656,2861.047,2880.328,2899.75,2919.109,2938.453,2957.938,2977.313,2996.703,3016.109,3035.625,3055.031,3074.453,3093.922,3113.453,3132.953,3152.422,3171.984,3191.625,3211.266,3230.969,3250.766,3270.594,3290.453,3310.219,3330.156,3350.016,3370.156,3390.281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20",0,16.718,35.625,53.875,72.046,90.187,108.359,126.578,144.703,162.953,181.093,199.265,217.5,235.593,253.687,271.89,290.046,308.265,326.437,344.609,362.828,380.984,399.14,417.406,435.64,453.89,472.125,490.312,508.5,526.656,544.921,563.093,581.265,599.609,617.828,636.031,654.218,672.484,690.75,708.937,727.109,745.453,763.796,782.171,800.421,818.671,836.921,855.218,873.5,891.875,910.234,928.609,947.015,965.359,983.734,1002.046,1020.437,1038.75,1057.078,1075.578,1093.921,1112.312,1130.75,1149.218,1167.531,1185.968,1204.359,1222.843,1241.296,1259.812,1278.171,1296.765,1315.125,1333.406,1351.921,1370.609,1389.031,1407.453,1426.062,1444.64,1463.203,1481.703,1500.156,1518.656,1537.203,1555.765,1574.328,1592.875,1611.375,1629.953,1648.515,1667.234,1685.796,1704.375,1722.921,1741.578,1760.156,1778.89,1797.625,1816.203,1834.921,1853.671,1872.453,1891.156,1909.875,1928.687,1947.421,1966.062,1984.859,2003.593,2022.39,2041.281,2060.171,2079.109,2098,2116.812,2135.671,2154.609,2173.562,2192.437,2211.375,2230.312,2249.218,2268.171,2287.046,2306,2324.921,2343.843,2362.89,2381.828,2400.828,2419.859,2438.968,2458.046,2477.171,2496.203,2515.375,2534.39,2553.609,2572.796,2591.859,2611.062,2630.187,2649.484,2668.765,2687.921,2707.203,2726.453,2745.734,2764.968,2784.296,2803.515,2822.906,2842.203,2861.609,2880.953,2900.406,2919.703,2939.078,2958.468,2977.953,2997.39,3016.89,3036.343,3055.828,3075.312,3094.796,3114.375,3133.875,3153.39,3173.015,3192.531,3212.156,3231.796,3251.421,3271.125,3290.75,3310.328,3330.046,3349.875,3369.656,3389.609,3409.562,3429.5,3449.656,3469.828,3490.078,3510.406,3530.687,3551.046,3571.468,3591.734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
